state	year	fips_pct	fips_cnty	precinct_code	county	precinct	cd	g2001_GOV_dv	g2001_GOV_rv	g2001_GOV_tv	g2001_LTG_dv	g2001_LTG_rv	g2001_LTG_tv	g2001_ATG_dv	g2001_ATG_rv	g2001_ATG_tv
"VA"	2001	27502	51027	502	"BUCHANAN COUNTY"	"FOX"	9	56	12	68	51	11	62	47	16	63
"VA"	2001	27503	51027	503	"BUCHANAN COUNTY"	"VANSANT"	9	273	131	404	236	133	369	179	221	400
"VA"	2001	27601	51027	601	"BUCHANAN COUNTY"	"COUNCIL"	9	192	118	310	186	112	298	145	155	300
"VA"	2001	27602	51027	602	"BUCHANAN COUNTY"	"GARDEN"	9	281	107	388	258	105	363	198	178	376
"VA"	2001	27603	51027	603	"BUCHANAN COUNTY"	"HURRICANE"	9	251	74	325	229	68	297	167	141	308
"VA"	2001	27701	51027	701	"BUCHANAN COUNTY"	"WHITEWOOD"	9	224	117	341	215	103	318	168	163	331
"VA"	2001	27702	51027	702	"BUCHANAN COUNTY"	"CONTRARY"	5	210	122	332	191	108	299	133	181	314
"VA"	2001	29101	51029	101	"BUCKINGHAM COUNTY"	"NEW CANTON"	5	328	182	510	310	174	484	219	279	498
"VA"	2001	29201	51029	201	"BUCKINGHAM COUNTY"	"WHITE HALL"	5	326	268	594	301	264	565	240	341	581
"VA"	2001	29301	51029	301	"BUCKINGHAM COUNTY"	"CURDSVILLE"	5	226	163	389	216	162	378	167	221	388
"VA"	2001	29302	51029	302	"BUCKINGHAM COUNTY"	"NEW STORE"	5	181	188	369	162	199	361	91	274	365
"VA"	2001	29401	51029	401	"BUCKINGHAM COUNTY"	"MAYSVILLE"	5	359	313	672	325	331	656	254	406	660
"VA"	2001	29501	51029	501	"BUCKINGHAM COUNTY"	"WRIGHTS"	5	149	106	255	125	115	240	94	157	251
"VA"	2001	29502	51029	502	"BUCKINGHAM COUNTY"	"GLENMORE"	5	243	120	363	217	121	338	191	165	356
"VA"	2001	29601	51029	601	"BUCKINGHAM COUNTY"	"SLATE RIVER"	5	375	174	549	345	180	525	294	235	529
"VA"	2001	29701	51029	701	"BUCKINGHAM COUNTY"	"GOLD HILL"	5	177	87	264	166	83	249	140	109	249
"VA"	2001	31101	51031	101	"CAMPBELL COUNTY"	"BROOKVILLE"	5	598	972	1570	497	997	1494	330	1190	1520
"VA"	2001	31102	51031	102	"CAMPBELL COUNTY"	"NEW LONDON"	5	425	706	1131	344	724	1068	221	874	1095
"VA"	2001	31201	51031	201	"CAMPBELL COUNTY"	"WALKER"	5	457	751	1208	399	766	1165	264	916	1180
"VA"	2001	31202	51031	202	"CAMPBELL COUNTY"	"BEDFORD SPRINGS"	5	355	588	943	295	614	909	213	701	914
"VA"	2001	31301	51031	301	"CAMPBELL COUNTY"	"EVINGTON"	5	206	191	397	176	193	369	154	237	391
"VA"	2001	31302	51031	302	"CAMPBELL COUNTY"	"LYNCH STATION"	5	406	354	760	331	362	693	248	469	717
"VA"	2001	31303	51031	303	"CAMPBELL COUNTY"	"ALTAVISTA"	5	578	389	967	481	404	885	345	568	913
"VA"	2001	31401	51031	401	"CAMPBELL COUNTY"	"THREE FORKS"	5	479	508	987	380	507	887	251	668	919
"VA"	2001	31402	51031	402	"CAMPBELL COUNTY"	"COURT HOUSE"	5	655	710	1365	507	730	1237	359	920	1279
"VA"	2001	31501	51031	501	"CAMPBELL COUNTY"	"SPRING HILL"	5	423	571	994	349	580	929	251	697	948
"VA"	2001	31502	51031	502	"CAMPBELL COUNTY"	"YELLOW BRANCH"	5	426	505	931	351	511	862	257	636	893
"VA"	2001	31601	51031	601	"CAMPBELL COUNTY"	"AIRPORT"	5	150	237	387	126	244	370	98	281	379
"VA"	2001	31602	51031	602	"CAMPBELL COUNTY"	"KINGS"	5	271	251	522	238	243	481	209	291	500
"VA"	2001	31603	51031	603	"CAMPBELL COUNTY"	"CONCORD"	5	508	596	1104	428	622	1050	312	770	1082
"VA"	2001	31701	51031	701	"CAMPBELL COUNTY"	"BROOKNEAL"	5	474	425	899	373	426	799	275	553	828
"VA"	2001	31702	51031	702	"CAMPBELL COUNTY"	"GLADYS"	1	514	357	871	423	351	774	342	472	814
"VA"	2001	31703	51031	703	"CAMPBELL COUNTY"	"MORRIS CHURCH"	7	122	110	232	83	113	196	55	158	213
"VA"	2001	33101	51033	101	"CAROLINE COUNTY"	"BOWLING GREEN"	1	631	567	1198	587	588	1175	405	782	1187
"VA"	2001	33201	51033	201	"CAROLINE COUNTY"	"MADISON"	7	837	648	1485	814	653	1467	601	871	1472
"VA"	2001	33301	51033	301	"CAROLINE COUNTY"	"PORT ROYAL"	1	158	142	300	149	142	291	118	177	295
"VA"	2001	33303	51033	303	"CAROLINE COUNTY"	"WOODFORD"	7	385	277	662	382	267	649	305	344	649
"VA"	2001	33401	51033	401	"CAROLINE COUNTY"	"REEDY CHURCH"	1	896	312	1208	892	282	1174	810	381	1191
"VA"	2001	33501	51033	501	"CAROLINE COUNTY"	"MATTAPONI"	1	683	328	1011	634	340	974	569	422	991
"VA"	2001	35101	51035	101	"CARROLL COUNTY"	"MOUNT BETHEL"	7	102	144	246	86	151	237	74	168	242
"VA"	2001	35102	51035	102	"CARROLL COUNTY"	"ST PAUL"	9	131	398	529	119	391	510	98	425	523
"VA"	2001	35103	51035	103	"CARROLL COUNTY"	"LAMBSBURG"	9	74	161	235	68	161	229	67	164	231
"VA"	2001	35104	51035	104	"CARROLL COUNTY"	"OAKLAND A"	9	146	182	328	120	201	321	82	241	323
"VA"	2001	35201	51035	201	"CARROLL COUNTY"	"HILLSVILLE B"	9	494	486	980	402	537	939	266	686	952
"VA"	2001	35202	51035	202	"CARROLL COUNTY"	"LAUREL FORK"	9	143	183	326	117	188	305	94	225	319
"VA"	2001	35203	51035	203	"CARROLL COUNTY"	"GLADESBORO"	9	197	268	465	158	294	452	124	338	462
"VA"	2001	35301	51035	301	"CARROLL COUNTY"	"HILLSVILLE C"	9	529	545	1074	431	589	1020	307	748	1055
"VA"	2001	35302	51035	302	"CARROLL COUNTY"	"SYLVATUS"	9	150	202	352	134	209	343	104	246	350
"VA"	2001	35303	51035	303	"CARROLL COUNTY"	"DUGSPUR"	9	80	125	205	58	141	199	47	163	210
"VA"	2001	35401	51035	401	"CARROLL COUNTY"	"HILLSVILLE D"	9	101	120	221	76	122	198	54	156	210
"VA"	2001	35402	51035	402	"CARROLL COUNTY"	"WOODLAWN D"	9	336	441	777	287	462	749	175	590	765
"VA"	2001	35403	51035	403	"CARROLL COUNTY"	"OAKLAND D"	9	131	185	316	111	195	306	68	240	308
"VA"	2001	35404	51035	404	"CARROLL COUNTY"	"FANCY GAP"	9	106	154	260	78	166	244	65	180	245
"VA"	2001	35501	51035	501	"CARROLL COUNTY"	"VAUGHN"	9	113	133	246	87	141	228	42	193	235
"VA"	2001	35502	51035	502	"CARROLL COUNTY"	"GLADEVILLE"	9	192	275	467	156	297	453	105	354	459
"VA"	2001	35503	51035	503	"CARROLL COUNTY"	"WOODLAWN E"	9	140	213	353	112	229	341	77	268	345
"VA"	2001	35504	51035	504	"CARROLL COUNTY"	"LAUREL"	9	114	232	346	83	244	327	60	282	342
"VA"	2001	36101	51036	101	"CHARLES CITY COUNTY"	"PRECINCT 1-1"	3	555	248	803	552	222	774	491	301	792
"VA"	2001	36201	51036	201	"CHARLES CITY COUNTY"	"PRECINCT 2-1"	3	592	149	741	567	149	716	537	198	735
"VA"	2001	36301	51036	301	"CHARLES CITY COUNTY"	"PRECINCT 3-1"	3	600	234	834	576	223	799	566	263	829
"VA"	2001	37101	51037	101	"CHARLOTTE COUNTY"	"COUNTY SEAT"	5	356	346	702	306	332	638	247	428	675
"VA"	2001	37201	51037	201	"CHARLOTTE COUNTY"	"RED OAK WYLLIESBURG"	5	275	282	557	224	280	504	180	348	528
"VA"	2001	37302	51037	302	"CHARLOTTE COUNTY"	"DRAKES BRANCH"	5	300	293	593	269	280	549	218	342	560
"VA"	2001	37401	51037	401	"CHARLOTTE COUNTY"	"KEYSVILLE"	5	351	346	697	269	347	616	189	452	641
"VA"	2001	37501	51037	501	"CHARLOTTE COUNTY"	"CULLEN"	5	151	152	303	116	168	284	92	196	288
"VA"	2001	37503	51037	503	"CHARLOTTE COUNTY"	"RED HOUSE"	5	169	104	273	147	105	252	126	139	265
"VA"	2001	37601	51037	601	"CHARLOTTE COUNTY"	"ASPEN"	5	142	105	247	107	104	211	74	152	226
"VA"	2001	37602	51037	602	"CHARLOTTE COUNTY"	"PHENIX"	5	141	199	340	118	195	313	77	238	315
"VA"	2001	37701	51037	701	"CHARLOTTE COUNTY"	"BACON"	5	183	98	281	153	104	257	130	135	265
"VA"	2001	37702	51037	702	"CHARLOTTE COUNTY"	"SAXE"	5	133	87	220	110	87	197	100	111	211
"VA"	2001	41101	51041	101	"CHESTERFIELD COUNTY"	"BELLWOOD"	4	349	379	728	373	347	720	263	466	729
"VA"	2001	41102	51041	102	"CHESTERFIELD COUNTY"	"SOUTH CHESTER"	4	449	649	1098	502	589	1091	302	802	1104
"VA"	2001	41103	51041	103	"CHESTERFIELD COUNTY"	"ENON"	4	373	683	1056	395	640	1035	236	814	1050
"VA"	2001	41104	51041	104	"CHESTERFIELD COUNTY"	"NORTH CHESTER"	4	461	876	1337	508	820	1328	292	1047	1339
"VA"	2001	41105	51041	105	"CHESTERFIELD COUNTY"	"DREWRYS BLUFF"	4	565	511	1076	651	410	1061	489	597	1086
"VA"	2001	41106	51041	106	"CHESTERFIELD COUNTY"	"HARROWGATE"	4	414	606	1020	419	596	1015	284	741	1025
"VA"	2001	41107	51041	107	"CHESTERFIELD COUNTY"	"WELLS"	4	955	1233	2188	1028	1153	2181	710	1481	2191
"VA"	2001	41108	51041	108	"CHESTERFIELD COUNTY"	"ECOFF"	4	484	1048	1532	532	989	1521	300	1237	1537
"VA"	2001	41110	51041	110	"CHESTERFIELD COUNTY"	"DUTCH GAP"	4	764	1077	1841	811	1017	1828	519	1325	1844
"VA"	2001	41111	51041	111	"CHESTERFIELD COUNTY"	"IRON BRIDGE"	4	385	485	870	414	445	859	260	609	869
"VA"	2001	41201	51041	201	"CHESTERFIELD COUNTY"	"GATES"	4	353	421	774	389	375	764	275	505	780
"VA"	2001	41202	51041	202	"CHESTERFIELD COUNTY"	"BEULAH"	4	700	713	1413	768	639	1407	553	862	1415
"VA"	2001	41203	51041	203	"CHESTERFIELD COUNTY"	"BIRD"	4	368	383	751	385	359	744	301	449	750
"VA"	2001	41204	51041	204	"CHESTERFIELD COUNTY"	"JACOBS"	7	602	924	1526	691	818	1509	446	1087	1533
"VA"	2001	41205	51041	205	"CHESTERFIELD COUNTY"	"FALLING CREEK"	7	797	954	1751	878	861	1739	629	1120	1749
"VA"	2001	41206	51041	206	"CHESTERFIELD COUNTY"	"BELMONT"	4	381	224	605	421	176	597	344	262	606
"VA"	2001	41207	51041	207	"CHESTERFIELD COUNTY"	"CHIPPENHAM"	4	927	732	1659	995	648	1643	785	870	1655
"VA"	2001	41208	51041	208	"CHESTERFIELD COUNTY"	"MEADOWBROOK"	4	675	500	1175	712	458	1170	582	597	1179
"VA"	2001	41209	51041	209	"CHESTERFIELD COUNTY"	"SALEM CHURCH"	4	588	896	1484	649	824	1473	418	1064	1482
"VA"	2001	41210	51041	210	"CHESTERFIELD COUNTY"	"FIVE FORKS"	7	524	736	1260	580	674	1254	365	893	1258
"VA"	2001	41211	51041	211	"CHESTERFIELD COUNTY"	"NASH"	4	407	737	1144	431	707	1138	221	916	1137
"VA"	2001	41301	51041	301	"CHESTERFIELD COUNTY"	"ETTRICK"	4	1028	265	1293	1047	219	1266	950	333	1283
"VA"	2001	41302	51041	302	"CHESTERFIELD COUNTY"	"DEER RUN"	4	616	1115	1731	689	1035	1724	378	1354	1732
"VA"	2001	41303	51041	303	"CHESTERFIELD COUNTY"	"MATOACA"	4	838	666	1504	860	620	1480	694	809	1503
"VA"	2001	41304	51041	304	"CHESTERFIELD COUNTY"	"WINFREES STORE"	4	441	765	1206	475	713	1188	304	902	1206
"VA"	2001	41305	51041	305	"CHESTERFIELD COUNTY"	"BEACH"	4	167	315	482	184	298	482	79	408	487
"VA"	2001	41306	51041	306	"CHESTERFIELD COUNTY"	"WINTERPOCK"	7	312	797	1109	349	756	1105	194	916	1110
"VA"	2001	41309	51041	309	"CHESTERFIELD COUNTY"	"SKINQUARTER"	7	271	614	885	300	574	874	140	746	886
"VA"	2001	41310	51041	310	"CHESTERFIELD COUNTY"	"TOMAHAWK"	7	643	979	1622	715	897	1612	401	1222	1623
"VA"	2001	41312	51041	312	"CHESTERFIELD COUNTY"	"EVERGREEN"	7	508	776	1284	572	710	1282	299	988	1287
"VA"	2001	41313	51041	313	"CHESTERFIELD COUNTY"	"WOOLRIDGE"	4	562	870	1432	640	784	1424	349	1081	1430
"VA"	2001	41315	51041	315	"CHESTERFIELD COUNTY"	"BAILEY BRIDGE"	4	526	978	1504	557	939	1496	309	1196	1505
"VA"	2001	41316	51041	316	"CHESTERFIELD COUNTY"	"SPRING RUN"	4	379	616	995	417	577	994	260	737	997
"VA"	2001	41401	51041	401	"CHESTERFIELD COUNTY"	"HARBOUR POINTE"	7	362	543	905	397	503	900	225	685	910
"VA"	2001	41402	51041	402	"CHESTERFIELD COUNTY"	"GENITO"	7	714	971	1685	802	870	1672	511	1184	1695
"VA"	2001	41403	51041	403	"CHESTERFIELD COUNTY"	"BRANDERMILL"	7	568	788	1356	617	725	1342	349	1010	1359
"VA"	2001	41404	51041	404	"CHESTERFIELD COUNTY"	"PROVIDENCE"	7	637	778	1415	723	691	1414	479	944	1423
"VA"	2001	41406	51041	406	"CHESTERFIELD COUNTY"	"SMOKETREE"	7	575	867	1442	604	833	1437	305	1140	1445
"VA"	2001	41407	51041	407	"CHESTERFIELD COUNTY"	"MONACAN"	7	327	511	838	348	481	829	180	655	835
"VA"	2001	41408	51041	408	"CHESTERFIELD COUNTY"	"REAMS"	7	829	720	1549	869	661	1530	651	903	1554
"VA"	2001	41409	51041	409	"CHESTERFIELD COUNTY"	"MANCHESTER"	7	735	692	1427	804	615	1419	590	840	1430
"VA"	2001	41410	51041	410	"CHESTERFIELD COUNTY"	"WAGSTAFF"	7	354	452	806	398	399	797	244	564	808
"VA"	2001	41411	51041	411	"CHESTERFIELD COUNTY"	"SWIFT CREEK"	7	580	895	1475	654	804	1458	366	1110	1476
"VA"	2001	41413	51041	413	"CHESTERFIELD COUNTY"	"SHENANDOAH"	7	570	783	1353	619	725	1344	399	960	1359
"VA"	2001	41501	51041	501	"CHESTERFIELD COUNTY"	"HUGUENOT"	7	496	663	1159	575	576	1151	346	817	1163
"VA"	2001	41502	51041	502	"CHESTERFIELD COUNTY"	"CRESTWOOD"	7	398	530	928	439	471	910	268	659	927
"VA"	2001	41503	51041	503	"CHESTERFIELD COUNTY"	"MIDLOTHIAN"	7	622	1407	2029	727	1291	2018	361	1666	2027
"VA"	2001	41504	51041	504	"CHESTERFIELD COUNTY"	"ROBIOUS"	7	602	1004	1606	677	930	1607	327	1288	1615
"VA"	2001	41505	51041	505	"CHESTERFIELD COUNTY"	"BON AIR"	7	757	1145	1902	903	993	1896	496	1418	1914
"VA"	2001	41506	51041	506	"CHESTERFIELD COUNTY"	"GREENFIELD"	7	771	799	1570	850	709	1559	519	1056	1575
"VA"	2001	41507	51041	507	"CHESTERFIELD COUNTY"	"SALISBURY"	7	588	1384	1972	686	1273	1959	317	1673	1990
"VA"	2001	41508	51041	508	"CHESTERFIELD COUNTY"	"BELGRADE"	7	593	791	1384	667	693	1360	397	985	1382
"VA"	2001	41509	51041	509	"CHESTERFIELD COUNTY"	"CRANBECK"	7	327	428	755	386	358	744	213	534	747
"VA"	2001	41510	51041	510	"CHESTERFIELD COUNTY"	"SYCAMORE"	7	579	1073	1652	695	957	1652	340	1316	1656
"VA"	2001	41511	51041	511	"CHESTERFIELD COUNTY"	"BLACK HEATH"	7	408	686	1094	478	610	1088	211	869	1080
"VA"	2001	41513	51041	513	"CHESTERFIELD COUNTY"	"BEAUFONT"	7	219	156	375	226	145	371	169	209	378
"VA"	2001	41514	51041	514	"CHESTERFIELD COUNTY"	"WATKINS"	7	418	819	1237	504	725	1229	276	956	1232
"VA"	2001	41515	51041	515	"CHESTERFIELD COUNTY"	"DAVIS"	7	745	410	1155	791	347	1138	605	536	1141
"VA"	2001	43101	51043	101	"CLARKE COUNTY"	"RUSSELL"	10	458	554	1012	421	568	989	329	671	1000
"VA"	2001	43201	51043	201	"CLARKE COUNTY"	"BERRYVILLE"	10	296	183	479	250	201	451	227	238	465
"VA"	2001	43301	51043	301	"CLARKE COUNTY"	"MILLWOOD"	10	291	229	520	255	247	502	221	288	509
"VA"	2001	43302	51043	302	"CLARKE COUNTY"	"PINE GROVE"	10	117	126	243	109	127	236	98	148	246
"VA"	2001	43401	51043	401	"CLARKE COUNTY"	"WHITE POST"	10	319	370	689	278	394	672	230	448	678
"VA"	2001	43501	51043	501	"CLARKE COUNTY"	"BUCKMARSH"	10	262	296	558	240	306	546	196	358	554
"VA"	2001	43502	51043	502	"CLARKE COUNTY"	"BLUE RIDGE"	10	95	93	188	85	100	185	72	117	189
"VA"	2001	45101	51045	101	"CRAIG COUNTY"	"COURT HOUSE"	9	158	186	344	138	195	333	95	240	335
"VA"	2001	45201	51045	201	"CRAIG COUNTY"	"AMMENDALE PRECINCT"	9	137	200	337	108	217	325	73	262	335
"VA"	2001	45202	51045	202	"CRAIG COUNTY"	"NORTH MOUNTAIN"	9	40	31	71	38	31	69	29	43	72
"VA"	2001	45301	51045	301	"CRAIG COUNTY"	"GIVENS & REYNOLDS STORE"	9	147	75	222	126	86	212	106	117	223
"VA"	2001	45302	51045	302	"CRAIG COUNTY"	"MCGUIRES STORE"	9	62	44	106	58	44	102	49	56	105
"VA"	2001	45303	51045	303	"CRAIG COUNTY"	"MARSHALLS STORE"	9	45	50	95	37	55	92	26	67	93
"VA"	2001	45401	51045	401	"CRAIG COUNTY"	"BARBOURS CREEK"	9	52	41	93	48	44	92	35	57	92
"VA"	2001	45402	51045	402	"CRAIG COUNTY"	"PAINT BANK"	9	20	20	40	15	24	39	10	30	40
"VA"	2001	45403	51045	403	"CRAIG COUNTY"	"CRAIG SPRINGS"	9	59	64	123	55	66	121	46	79	125
"VA"	2001	45404	51045	404	"CRAIG COUNTY"	"FORKS OF JOHNS CREEK"	9	33	20	53	30	21	51	26	29	55
"VA"	2001	45501	51045	501	"CRAIG COUNTY"	"CRAIG CITY"	9	165	156	321	138	169	307	102	210	312
"VA"	2001	47101	51047	101	"CULPEPER COUNTY"	"WEST FAIRFAX"	7	577	550	1127	487	567	1054	366	709	1075
"VA"	2001	47201	51047	201	"CULPEPER COUNTY"	"EAST FAIRFAX"	7	421	446	867	351	448	799	274	540	814
"VA"	2001	47401	51047	401	"CULPEPER COUNTY"	"ELDORADO"	7	210	313	523	182	310	492	158	345	503
"VA"	2001	47402	51047	402	"CULPEPER COUNTY"	"BROWNS STORE"	7	476	592	1068	378	620	998	321	702	1023
"VA"	2001	47501	51047	501	"CULPEPER COUNTY"	"JEFFERSONTON"	7	450	818	1268	407	825	1232	335	913	1248
"VA"	2001	47502	51047	502	"CULPEPER COUNTY"	"RIXEYVILLE"	7	149	265	414	88	257	345	116	287	403
"VA"	2001	47601	51047	601	"CULPEPER COUNTY"	"MITCHELLS"	7	77	115	192	58	113	171	44	133	177
"VA"	2001	47602	51047	602	"CULPEPER COUNTY"	"PEARL SAMPLE"	7	426	525	951	322	556	878	251	648	899
"VA"	2001	47702	51047	702	"CULPEPER COUNTY"	"BRANDY STATION"	7	272	442	714	246	434	680	200	491	691
"VA"	2001	47703	51047	703	"CULPEPER COUNTY"	"LIGNUM"	7	186	243	429	140	243	383	132	271	403
"VA"	2001	47704	51047	704	"CULPEPER COUNTY"	"RICHARDSVILLE"	7	61	114	175	47	111	158	36	125	161
"VA"	2001	49101	51049	101	"CUMBERLAND COUNTY"	"PRECINCT 1"	7	119	165	284	118	146	264	84	193	277
"VA"	2001	49201	51049	201	"CUMBERLAND COUNTY"	"PRECINCT 2"	5	247	273	520	216	272	488	179	332	511
"VA"	2001	49301	51049	301	"CUMBERLAND COUNTY"	"ELECTION DISTRICT 3 PRECINCT"	5	319	175	494	309	160	469	288	211	499
"VA"	2001	49401	51049	401	"CUMBERLAND COUNTY"	"PRECINCT 4"	5	235	248	483	190	259	449	151	317	468
"VA"	2001	49501	51049	501	"CUMBERLAND COUNTY"	"PRECINCT 5"	5	288	279	567	262	279	541	215	338	553
"VA"	2001	51101	51051	101	"DICKENSON COUNTY"	"SOUTH CLINTWOOD"	9	661	428	1089	597	434	1031	361	693	1054
"VA"	2001	51201	51051	201	"DICKENSON COUNTY"	"NORA"	9	190	126	316	169	127	296	119	187	306
"VA"	2001	51202	51051	202	"DICKENSON COUNTY"	"FRYING PAN"	9	80	53	133	73	59	132	60	72	132
"VA"	2001	51203	51051	203	"DICKENSON COUNTY"	"CLINCHCO"	9	288	86	374	270	92	362	211	147	358
"VA"	2001	51301	51051	301	"DICKENSON COUNTY"	"WEST DANTE"	9	55	82	137	48	79	127	31	97	128
"VA"	2001	51302	51051	302	"DICKENSON COUNTY"	"HERALD"	9	135	80	215	114	81	195	49	159	208
"VA"	2001	51303	51051	303	"DICKENSON COUNTY"	"RIDGE"	9	90	188	278	78	184	262	42	234	276
"VA"	2001	51304	51051	304	"DICKENSON COUNTY"	"LONGS FORK"	9	125	119	244	104	123	227	61	174	235
"VA"	2001	51401	51051	401	"DICKENSON COUNTY"	"COLLEY"	9	340	79	419	315	84	399	239	153	392
"VA"	2001	51402	51051	402	"DICKENSON COUNTY"	"HAYSI"	9	281	118	399	256	132	388	184	207	391
"VA"	2001	51501	51051	501	"DICKENSON COUNTY"	"TARPON"	9	182	58	240	168	60	228	114	121	235
"VA"	2001	51502	51051	502	"DICKENSON COUNTY"	"ARTRIP"	9	167	104	271	156	101	257	114	148	262
"VA"	2001	51503	51051	503	"DICKENSON COUNTY"	"NORTH CLINTWOOD"	9	205	228	433	184	230	414	117	313	430
"VA"	2001	53101	51053	101	"DINWIDDIE COUNTY"	"ROHOIC"	4	175	192	367	181	171	352	137	220	357
"VA"	2001	53102	51053	102	"DINWIDDIE COUNTY"	"WHITE OAK"	4	119	145	264	110	139	249	80	181	261
"VA"	2001	53103	51053	103	"DINWIDDIE COUNTY"	"CHURCH ROAD"	4	305	400	705	301	386	687	188	509	697
"VA"	2001	53201	51053	201	"DINWIDDIE COUNTY"	"EDGEHILL"	4	448	346	794	448	315	763	359	420	779
"VA"	2001	53202	51053	202	"DINWIDDIE COUNTY"	"CHESDIN"	4	413	490	903	419	467	886	297	593	890
"VA"	2001	53301	51053	301	"DINWIDDIE COUNTY"	"REAMS"	4	218	120	338	196	124	320	197	131	328
"VA"	2001	53302	51053	302	"DINWIDDIE COUNTY"	"NEW HOPE"	4	282	352	634	304	323	627	230	406	636
"VA"	2001	53401	51053	401	"DINWIDDIE COUNTY"	"DINWIDDIE"	4	615	337	952	578	312	890	495	421	916
"VA"	2001	53403	51053	403	"DINWIDDIE COUNTY"	"CHERRY HILL"	4	222	98	320	204	89	293	171	133	304
"VA"	2001	53502	51053	502	"DINWIDDIE COUNTY"	"MCKENNEY"	4	277	182	459	251	184	435	213	230	443
"VA"	2001	53503	51053	503	"DINWIDDIE COUNTY"	"ROCKY RUN"	4	230	165	395	229	146	375	187	197	384
"VA"	2001	57101	51057	101	"ESSEX COUNTY"	"GREATER TAPPAHANNOCK"	1	301	328	629	299	297	596	195	412	607
"VA"	2001	57201	51057	201	"ESSEX COUNTY"	"NORTH"	1	482	160	642	414	166	580	382	222	604
"VA"	2001	57301	51057	301	"ESSEX COUNTY"	"SOUTH"	1	330	367	697	339	348	687	243	447	690
"VA"	2001	57401	51057	401	"ESSEX COUNTY"	"CENTRAL"	1	323	348	671	306	342	648	212	447	659
"VA"	2001	59102	51059	102	"FAIRFAX COUNTY"	"BRISTOW"	11	505	402	907	498	383	881	439	458	897
"VA"	2001	59104	51059	104	"FAIRFAX COUNTY"	"CHAPEL"	11	702	582	1284	648	634	1282	583	711	1294
"VA"	2001	59105	51059	105	"FAIRFAX COUNTY"	"FAIRVIEW"	11	1034	901	1935	997	908	1905	888	1053	1941
"VA"	2001	59106	51059	106	"FAIRFAX COUNTY"	"HERITAGE"	11	831	545	1376	812	525	1337	745	604	1349
"VA"	2001	59108	51059	108	"FAIRFAX COUNTY"	"KINGS PARK"	11	737	719	1456	685	750	1435	640	824	1464
"VA"	2001	59109	51059	109	"FAIRFAX COUNTY"	"OLDE CREEK"	11	706	624	1330	694	624	1318	585	749	1334
"VA"	2001	59110	51059	110	"FAIRFAX COUNTY"	"NORTH SPRINGFIELD #1"	11	616	569	1185	603	561	1164	550	637	1187
"VA"	2001	59111	51059	111	"FAIRFAX COUNTY"	"NORTH SPRINGFIELD #2"	11	398	335	733	399	327	726	356	374	730
"VA"	2001	59113	51059	113	"FAIRFAX COUNTY"	"OAK HILL"	11	655	604	1259	622	622	1244	561	690	1251
"VA"	2001	59115	51059	115	"FAIRFAX COUNTY"	"RAVENSWORTH"	11	448	466	914	450	455	905	392	519	911
"VA"	2001	59116	51059	116	"FAIRFAX COUNTY"	"WAKEFIELD"	11	722	546	1268	717	550	1267	634	632	1266
"VA"	2001	59117	51059	117	"FAIRFAX COUNTY"	"WOODSON"	11	458	397	855	439	401	840	397	456	853
"VA"	2001	59118	51059	118	"FAIRFAX COUNTY"	"LAKE BRADDOCK"	11	1002	731	1733	981	712	1693	866	844	1710
"VA"	2001	59119	51059	119	"FAIRFAX COUNTY"	"LAUREL"	11	914	835	1749	869	859	1728	749	1002	1751
"VA"	2001	59120	51059	120	"FAIRFAX COUNTY"	"SIDEBURN"	11	793	917	1710	725	954	1679	638	1062	1700
"VA"	2001	59121	51059	121	"FAIRFAX COUNTY"	"VILLA"	11	434	392	826	400	413	813	350	467	817
"VA"	2001	59122	51059	122	"FAIRFAX COUNTY"	"LONG BRANCH"	11	489	417	906	468	424	892	412	482	894
"VA"	2001	59123	51059	123	"FAIRFAX COUNTY"	"ROBINSON"	11	958	894	1852	908	918	1826	791	1059	1850
"VA"	2001	59124	51059	124	"FAIRFAX COUNTY"	"OLLEY"	11	536	448	984	514	454	968	471	500	971
"VA"	2001	59125	51059	125	"FAIRFAX COUNTY"	"SIGNAL HILL"	11	807	706	1513	783	715	1498	673	842	1515
"VA"	2001	59126	51059	126	"FAIRFAX COUNTY"	"BONNIE BRAE"	11	555	419	974	534	423	957	484	483	967
"VA"	2001	59127	51059	127	"FAIRFAX COUNTY"	"BURKE CENTRE"	11	947	701	1648	914	704	1618	814	818	1632
"VA"	2001	59128	51059	128	"FAIRFAX COUNTY"	"CARDINAL"	11	496	398	894	483	398	881	439	450	889
"VA"	2001	59129	51059	129	"FAIRFAX COUNTY"	"KEENE MILL"	11	433	393	826	413	397	810	379	444	823
"VA"	2001	59130	51059	130	"FAIRFAX COUNTY"	"TERRA CENTRE"	11	625	482	1107	593	496	1089	530	560	1090
"VA"	2001	59202	51059	202	"FAIRFAX COUNTY"	"FLINT HILL"	11	1076	971	2047	1005	1011	2016	887	1154	2041
"VA"	2001	59203	51059	203	"FAIRFAX COUNTY"	"FLORIS"	10	709	660	1369	658	693	1351	567	793	1360
"VA"	2001	59208	51059	208	"FAIRFAX COUNTY"	"RESTON #1"	8	990	440	1430	961	445	1406	912	512	1424
"VA"	2001	59209	51059	209	"FAIRFAX COUNTY"	"RESTON #2"	8	841	344	1185	815	354	1169	772	416	1188
"VA"	2001	59213	51059	213	"FAIRFAX COUNTY"	"VIENNA #1"	11	1015	764	1779	989	768	1757	892	879	1771
