state	year	fips_pct	fips_cnty	precinct_code	county	precinct	cd	g2005_GOV_dv	g2005_GOV_rv	g2005_GOV_tv	g2005_LTG_dv	g2005_LTG_rv	g2005_LTG_tv	g2005_ATG_dv	g2005_ATG_rv	g2005_ATG_tv
"VA"	2005	25303	51025	303	"BRUNSWICK COUNTY"	"ELMORE"	4	131	84	215	129	86	215	130	85	215
"VA"	2005	25304	51025	304	"BRUNSWICK COUNTY"	"SEYMOUR"	4	92	49	141	87	53	140	88	53	141
"VA"	2005	25401	51025	401	"BRUNSWICK COUNTY"	"STURGEON"	5	385	291	676	380	287	667	370	300	670
"VA"	2005	25501	51025	501	"BRUNSWICK COUNTY"	"LAWRENCEVILLE"	5	568	309	877	559	314	873	537	334	871
"VA"	2005	27102	51027	102	"BUCHANAN COUNTY"	"BLACKEY"	9	102	90	192	95	87	182	113	72	185
"VA"	2005	27104	51027	103	"BUCHANAN COUNTY"	"HURLEY"	9	140	135	275	137	123	260	141	122	263
"VA"	2005	27201	51027	201	"BUCHANAN COUNTY"	"GRASSY"	9	51	26	77	50	21	71	53	15	68
"VA"	2005	27202	51027	202	"BUCHANAN COUNTY"	"BULL"	9	259	168	427	266	128	394	294	108	402
"VA"	2005	27203	51027	203	"BUCHANAN COUNTY"	"ROCKLICK"	9	224	227	451	231	179	410	264	150	414
"VA"	2005	27301	51027	301	"BUCHANAN COUNTY"	"SLATE"	9	237	181	418	245	157	402	259	147	406
"VA"	2005	27302	51027	302	"BUCHANAN COUNTY"	"NORTH GRUNDY"	9	195	237	432	207	206	413	233	186	419
"VA"	2005	27403	51027	403	"BUCHANAN COUNTY"	"SOUTH GRUNDY"	9	256	425	681	261	397	658	302	356	658
"VA"	2005	27404	51027	404	"BUCHANAN COUNTY"	"OAKWOOD"	9	53	53	106	46	55	101	58	45	103
"VA"	2005	27501	51027	501	"BUCHANAN COUNTY"	"PRATER"	9	239	116	355	245	85	330	268	73	341
"VA"	2005	27502	51027	502	"BUCHANAN COUNTY"	"FOX"	9	89	14	103	82	18	100	88	13	101
"VA"	2005	27503	51027	503	"BUCHANAN COUNTY"	"VANSANT"	9	204	201	405	215	173	388	234	162	396
"VA"	2005	27601	51027	601	"BUCHANAN COUNTY"	"COUNCIL"	9	147	142	289	147	125	272	147	129	276
"VA"	2005	27602	51027	602	"BUCHANAN COUNTY"	"GARDEN"	9	221	177	398	233	150	383	251	134	385
"VA"	2005	27603	51027	603	"BUCHANAN COUNTY"	"HURRICANE"	9	187	102	289	186	99	285	199	83	282
"VA"	2005	27701	51027	701	"BUCHANAN COUNTY"	"WHITEWOOD"	9	267	224	491	279	199	478	305	176	481
"VA"	2005	27702	51027	702	"BUCHANAN COUNTY"	"CONTRARY"	9	144	140	284	148	120	268	156	113	269
"VA"	2005	29101	51029	101	"BUCKINGHAM COUNTY"	"NEW CANTON"	5	319	271	590	296	268	564	282	290	572
"VA"	2005	29201	51029	201	"BUCKINGHAM COUNTY"	"WHITE HALL"	5	166	153	319	153	155	308	151	162	313
"VA"	2005	29301	51029	301	"BUCKINGHAM COUNTY"	"CURDSVILLE"	5	163	196	359	142	211	353	154	202	356
"VA"	2005	29302	51029	302	"BUCKINGHAM COUNTY"	"NEW STORE"	5	99	157	256	91	163	254	93	161	254
"VA"	2005	29401	51029	401	"BUCKINGHAM COUNTY"	"MAYSVILLE"	5	265	351	616	255	349	604	239	366	605
"VA"	2005	29501	51029	501	"BUCKINGHAM COUNTY"	"WRIGHTS"	5	129	213	342	117	223	340	114	229	343
"VA"	2005	29502	51029	502	"BUCKINGHAM COUNTY"	"GLENMORE"	5	184	159	343	184	163	347	177	167	344
"VA"	2005	29601	51029	601	"BUCKINGHAM COUNTY"	"SLATE RIVER"	5	337	237	574	309	237	546	309	241	550
"VA"	2005	29701	51029	701	"BUCKINGHAM COUNTY"	"GOLD HILL"	5	160	162	322	155	150	305	151	157	308
"VA"	2005	31101	51031	101	"CAMPBELL COUNTY"	"BROOKVILLE"	5	478	940	1418	446	979	1425	421	1002	1423
"VA"	2005	31102	51031	102	"CAMPBELL COUNTY"	"NEW LONDON"	5	305	688	993	273	727	1000	279	713	992
"VA"	2005	31201	51031	201	"CAMPBELL COUNTY"	"WALKER"	5	404	759	1163	363	803	1166	384	779	1163
"VA"	2005	31202	51031	202	"CAMPBELL COUNTY"	"BEDFORD SPRINGS"	5	297	626	923	263	665	928	267	660	927
"VA"	2005	31301	51031	301	"CAMPBELL COUNTY"	"EVINGTON"	5	181	210	391	163	225	388	165	224	389
"VA"	2005	31302	51031	302	"CAMPBELL COUNTY"	"LYNCH STATION"	5	300	396	696	283	417	700	298	397	695
"VA"	2005	31303	51031	303	"CAMPBELL COUNTY"	"ALTAVISTA"	5	391	431	822	362	451	813	377	427	804
"VA"	2005	31401	51031	401	"CAMPBELL COUNTY"	"THREE FORKS"	5	341	623	964	296	672	968	300	672	972
"VA"	2005	31402	51031	402	"CAMPBELL COUNTY"	"COURT HOUSE"	5	436	770	1206	384	819	1203	405	799	1204
"VA"	2005	31501	51031	501	"CAMPBELL COUNTY"	"SPRING HILL"	5	294	571	865	283	580	863	283	583	866
"VA"	2005	31502	51031	502	"CAMPBELL COUNTY"	"YELLOW BRANCH"	5	289	500	789	268	515	783	268	508	776
"VA"	2005	31601	51031	601	"CAMPBELL COUNTY"	"AIRPORT"	5	139	313	452	128	329	457	133	325	458
"VA"	2005	31602	51031	602	"CAMPBELL COUNTY"	"KINGS"	5	203	230	433	190	237	427	189	239	428
"VA"	2005	31603	51031	603	"CAMPBELL COUNTY"	"CONCORD"	5	384	665	1049	350	696	1046	360	689	1049
"VA"	2005	31701	51031	701	"CAMPBELL COUNTY"	"BROOKNEAL"	5	238	415	653	206	439	645	210	427	637
"VA"	2005	31702	51031	702	"CAMPBELL COUNTY"	"GLADYS"	5	387	368	755	329	401	730	334	399	733
"VA"	2005	31703	51031	703	"CAMPBELL COUNTY"	"MORRIS CHURCH"	5	106	140	246	95	136	231	95	144	239
"VA"	2005	33101	51033	101	"CAROLINE COUNTY"	"BOWLING GREEN"	1	548	713	1261	482	776	1258	506	741	1247
"VA"	2005	33201	51033	201	"CAROLINE COUNTY"	"MADISON"	7	734	743	1477	683	814	1497	677	819	1496
"VA"	2005	33301	51033	301	"CAROLINE COUNTY"	"PORT ROYAL"	1	156	157	313	131	179	310	128	181	309
"VA"	2005	33302	51033	302	"CAROLINE COUNTY"	"CHILESBURG"	7	69	88	157	61	99	160	59	101	160
"VA"	2005	33303	51033	303	"CAROLINE COUNTY"	"WOODFORD"	1	283	259	542	268	277	545	271	270	541
"VA"	2005	33401	51033	401	"CAROLINE COUNTY"	"REEDY CHURCH"	7	841	377	1218	785	407	1192	768	401	1169
"VA"	2005	33402	51033	402	"CAROLINE COUNTY"	"PENOLA"	1	41	65	106	38	68	106	40	65	105
"VA"	2005	33501	51033	501	"CAROLINE COUNTY"	"MATTAPONI"	1	653	359	1012	626	385	1011	616	382	998
"VA"	2005	35101	51035	101	"CARROLL COUNTY"	"MOUNT BETHEL"	9	105	135	240	103	133	236	103	130	233
"VA"	2005	35102	51035	102	"CARROLL COUNTY"	"ST PAUL"	9	129	313	442	119	304	423	132	289	421
"VA"	2005	35103	51035	103	"CARROLL COUNTY"	"LAMBSBURG"	9	82	151	233	84	142	226	84	147	231
"VA"	2005	35104	51035	104	"CARROLL COUNTY"	"OAKLAND A"	9	132	179	311	131	182	313	140	171	311
"VA"	2005	35201	51035	201	"CARROLL COUNTY"	"HILLSVILLE B"	9	392	497	889	371	511	882	395	491	886
"VA"	2005	35202	51035	202	"CARROLL COUNTY"	"LAUREL FORK"	9	137	186	323	141	187	328	145	180	325
"VA"	2005	35203	51035	203	"CARROLL COUNTY"	"GLADESBORO"	9	187	296	483	185	296	481	199	285	484
"VA"	2005	35301	51035	301	"CARROLL COUNTY"	"HILLSVILLE C"	9	437	529	966	389	571	960	406	559	965
"VA"	2005	35302	51035	302	"CARROLL COUNTY"	"SYLVATUS"	9	117	195	312	116	199	315	127	189	316
"VA"	2005	35303	51035	303	"CARROLL COUNTY"	"DUGSPUR"	9	64	131	195	63	139	202	65	131	196
"VA"	2005	35401	51035	401	"CARROLL COUNTY"	"HILLSVILLE D"	9	84	116	200	83	113	196	85	113	198
"VA"	2005	35402	51035	402	"CARROLL COUNTY"	"WOODLAWN D"	9	312	423	735	286	432	718	321	410	731
"VA"	2005	35403	51035	403	"CARROLL COUNTY"	"OAKLAND D"	9	131	187	318	126	191	317	132	186	318
"VA"	2005	35404	51035	404	"CARROLL COUNTY"	"FANCY GAP"	9	98	154	252	94	154	248	99	150	249
"VA"	2005	35501	51035	501	"CARROLL COUNTY"	"VAUGHN"	9	71	129	200	68	130	198	79	120	199
"VA"	2005	35502	51035	502	"CARROLL COUNTY"	"GLADEVILLE"	9	180	303	483	163	314	477	193	286	479
"VA"	2005	35503	51035	503	"CARROLL COUNTY"	"WOODLAWN E"	9	100	179	279	81	196	277	99	184	283
"VA"	2005	35504	51035	504	"CARROLL COUNTY"	"LAUREL"	9	82	239	321	87	243	330	94	237	331
"VA"	2005	36101	51036	101	"CHARLES CITY COUNTY"	"PRECINCT 1-1"	3	500	255	755	473	285	758	444	308	752
"VA"	2005	36201	51036	201	"CHARLES CITY COUNTY"	"PRECINCT 2-1"	3	481	158	639	437	183	620	430	184	614
"VA"	2005	36301	51036	301	"CHARLES CITY COUNTY"	"PRECINCT 3-1"	3	584	258	842	531	297	828	548	279	827
"VA"	2005	37101	51037	101	"CHARLOTTE COUNTY"	"COUNTY SEAT"	5	257	288	545	235	307	542	242	295	537
"VA"	2005	37201	51037	201	"CHARLOTTE COUNTY"	"RED OAK WYLLIESBURG"	5	235	348	583	221	327	548	216	330	546
"VA"	2005	37302	51037	302	"CHARLOTTE COUNTY"	"DRAKES BRANCH"	5	195	278	473	179	289	468	191	278	469
"VA"	2005	37401	51037	401	"CHARLOTTE COUNTY"	"KEYSVILLE"	5	219	326	545	192	341	533	210	321	531
"VA"	2005	37501	51037	501	"CHARLOTTE COUNTY"	"CULLEN"	5	145	165	310	126	168	294	128	165	293
"VA"	2005	37503	51037	503	"CHARLOTTE COUNTY"	"RED HOUSE"	5	114	118	232	94	131	225	100	126	226
"VA"	2005	37601	51037	601	"CHARLOTTE COUNTY"	"ASPEN"	5	93	111	204	81	117	198	75	124	199
"VA"	2005	37602	51037	602	"CHARLOTTE COUNTY"	"PHENIX"	5	97	194	291	94	191	285	87	198	285
"VA"	2005	37701	51037	701	"CHARLOTTE COUNTY"	"BACON"	5	145	103	248	129	119	248	133	115	248
"VA"	2005	37702	51037	702	"CHARLOTTE COUNTY"	"SAXE"	5	82	86	168	79	82	161	79	84	163
"VA"	2005	41101	51041	101	"CHESTERFIELD COUNTY"	"BELLWOOD"	4	342	377	719	307	402	709	317	398	715
"VA"	2005	41102	51041	102	"CHESTERFIELD COUNTY"	"SOUTH CHESTER"	4	579	677	1256	519	747	1266	516	745	1261
"VA"	2005	41103	51041	103	"CHESTERFIELD COUNTY"	"ENON"	4	406	829	1235	371	877	1248	379	868	1247
"VA"	2005	41104	51041	104	"CHESTERFIELD COUNTY"	"NORTH CHESTER"	4	511	880	1391	456	949	1405	473	937	1410
"VA"	2005	41105	51041	105	"CHESTERFIELD COUNTY"	"DREWRYS BLUFF"	4	529	490	1019	502	524	1026	489	529	1018
"VA"	2005	41106	51041	106	"CHESTERFIELD COUNTY"	"HARROWGATE"	4	679	817	1496	627	873	1500	638	864	1502
"VA"	2005	41107	51041	107	"CHESTERFIELD COUNTY"	"WELLS"	4	1052	1156	2208	968	1260	2228	962	1257	2219
"VA"	2005	41108	51041	108	"CHESTERFIELD COUNTY"	"ECOFF"	4	606	1136	1742	545	1228	1773	551	1226	1777
"VA"	2005	41110	51041	110	"CHESTERFIELD COUNTY"	"DUTCH GAP"	4	1043	1338	2381	940	1470	2410	944	1458	2402
"VA"	2005	41111	51041	111	"CHESTERFIELD COUNTY"	"IRON BRIDGE"	4	750	949	1699	669	1046	1715	676	1041	1717
"VA"	2005	41201	51041	201	"CHESTERFIELD COUNTY"	"GATES"	4	458	538	996	422	576	998	425	573	998
"VA"	2005	41202	51041	202	"CHESTERFIELD COUNTY"	"BEULAH"	4	774	683	1457	733	731	1464	720	744	1464
"VA"	2005	41203	51041	203	"CHESTERFIELD COUNTY"	"BIRD"	4	412	396	808	384	428	812	405	405	810
"VA"	2005	41204	51041	204	"CHESTERFIELD COUNTY"	"JACOBS"	4	392	429	821	358	473	831	359	474	833
"VA"	2005	41205	51041	205	"CHESTERFIELD COUNTY"	"FALLING CREEK"	4	909	773	1682	862	814	1676	860	815	1675
"VA"	2005	41206	51041	206	"CHESTERFIELD COUNTY"	"BELMONT"	7	356	154	510	330	176	506	331	173	504
"VA"	2005	41207	51041	207	"CHESTERFIELD COUNTY"	"CHIPPENHAM"	7	1309	647	1956	1277	684	1961	1232	723	1955
"VA"	2005	41208	51041	208	"CHESTERFIELD COUNTY"	"MEADOWBROOK"	4	744	476	1220	722	507	1229	694	528	1222
"VA"	2005	41209	51041	209	"CHESTERFIELD COUNTY"	"SALEM CHURCH"	4	659	849	1508	610	912	1522	629	894	1523
"VA"	2005	41210	51041	210	"CHESTERFIELD COUNTY"	"FIVE FORKS"	4	586	565	1151	544	616	1160	560	600	1160
"VA"	2005	41211	51041	211	"CHESTERFIELD COUNTY"	"NASH"	4	604	1026	1630	531	1112	1643	557	1088	1645
"VA"	2005	41212	51041	212	"CHESTERFIELD COUNTY"	"ST. LUKE'S"	7	308	520	828	278	561	839	272	568	840
"VA"	2005	41301	51041	301	"CHESTERFIELD COUNTY"	"ETTRICK"	4	909	250	1159	894	277	1171	870	300	1170
"VA"	2005	41302	51041	302	"CHESTERFIELD COUNTY"	"DEER RUN"	4	733	1062	1795	625	1183	1808	639	1165	1804
"VA"	2005	41303	51041	303	"CHESTERFIELD COUNTY"	"MATOACA"	4	835	797	1632	797	836	1633	805	823	1628
"VA"	2005	41304	51041	304	"CHESTERFIELD COUNTY"	"WINFREES STORE"	4	474	977	1451	448	1019	1467	449	1015	1464
"VA"	2005	41305	51041	305	"CHESTERFIELD COUNTY"	"BEACH"	4	185	421	606	172	444	616	182	438	620
"VA"	2005	41306	51041	306	"CHESTERFIELD COUNTY"	"WINTERPOCK"	4	441	1045	1486	400	1097	1497	401	1095	1496
"VA"	2005	41309	51041	309	"CHESTERFIELD COUNTY"	"SKINQUARTER"	7	383	849	1232	352	892	1244	347	897	1244
"VA"	2005	41310	51041	310	"CHESTERFIELD COUNTY"	"TOMAHAWK"	7	739	926	1665	630	1038	1668	612	1048	1660
"VA"	2005	41312	51041	312	"CHESTERFIELD COUNTY"	"EVERGREEN"	7	788	980	1768	684	1095	1779	680	1099	1779
"VA"	2005	41313	51041	313	"CHESTERFIELD COUNTY"	"WOOLRIDGE"	7	678	847	1525	550	977	1527	573	951	1524
"VA"	2005	41315	51041	315	"CHESTERFIELD COUNTY"	"BAILEY BRIDGE"	4	712	1219	1931	629	1324	1953	651	1302	1953
"VA"	2005	41316	51041	316	"CHESTERFIELD COUNTY"	"SPRING RUN"	4	462	624	1086	419	682	1101	425	672	1097
"VA"	2005	41317	51041	317	"CHESTERFIELD COUNTY"	"BIRKDALE"	4	393	624	1017	336	688	1024	342	683	1025
"VA"	2005	41401	51041	401	"CHESTERFIELD COUNTY"	"HARBOUR POINTE"	7	375	549	924	344	581	925	347	577	924
"VA"	2005	41402	51041	402	"CHESTERFIELD COUNTY"	"GENITO"	7	842	966	1808	774	1040	1814	762	1048	1810
"VA"	2005	41403	51041	403	"CHESTERFIELD COUNTY"	"BRANDERMILL"	7	650	776	1426	569	868	1437	562	875	1437
"VA"	2005	41404	51041	404	"CHESTERFIELD COUNTY"	"PROVIDENCE"	7	724	692	1416	660	768	1428	670	764	1434
"VA"	2005	41405	51041	405	"CHESTERFIELD COUNTY"	"LA PRADE"	7	705	874	1579	640	946	1586	638	954	1592
"VA"	2005	41406	51041	406	"CHESTERFIELD COUNTY"	"SMOKETREE"	7	577	882	1459	467	1000	1467	503	965	1468
"VA"	2005	41407	51041	407	"CHESTERFIELD COUNTY"	"MONACAN"	7	343	454	797	293	509	802	296	504	800
"VA"	2005	41408	51041	408	"CHESTERFIELD COUNTY"	"REAMS"	7	869	648	1517	815	711	1526	814	711	1525
"VA"	2005	41409	51041	409	"CHESTERFIELD COUNTY"	"MANCHESTER"	7	796	523	1319	726	595	1321	724	597	1321
"VA"	2005	41410	51041	410	"CHESTERFIELD COUNTY"	"WAGSTAFF"	7	381	431	812	335	487	822	326	495	821
"VA"	2005	41411	51041	411	"CHESTERFIELD COUNTY"	"SWIFT CREEK"	7	706	809	1515	624	899	1523	623	896	1519
"VA"	2005	41413	51041	413	"CHESTERFIELD COUNTY"	"SHENANDOAH"	7	616	656	1272	550	738	1288	551	737	1288
"VA"	2005	41414	51041	414	"CHESTERFIELD COUNTY"	"CRENSHAW"	7	437	626	1063	403	678	1081	400	681	1081
"VA"	2005	41501	51041	501	"CHESTERFIELD COUNTY"	"HUGUENOT"	7	607	590	1197	516	695	1211	537	666	1203
"VA"	2005	41502	51041	502	"CHESTERFIELD COUNTY"	"CRESTWOOD"	7	411	481	892	376	524	900	385	518	903
"VA"	2005	41503	51041	503	"CHESTERFIELD COUNTY"	"MIDLOTHIAN"	7	766	1455	2221	675	1585	2260	652	1604	2256
"VA"	2005	41504	51041	504	"CHESTERFIELD COUNTY"	"ROBIOUS"	7	806	1071	1877	636	1238	1874	660	1225	1885
"VA"	2005	41505	51041	505	"CHESTERFIELD COUNTY"	"BON AIR"	7	830	1012	1842	727	1124	1851	714	1143	1857
"VA"	2005	41506	51041	506	"CHESTERFIELD COUNTY"	"GREENFIELD"	7	839	688	1527	731	802	1533	727	810	1537
"VA"	2005	41507	51041	507	"CHESTERFIELD COUNTY"	"SALISBURY"	7	756	1294	2050	613	1458	2071	652	1422	2074
"VA"	2005	41508	51041	508	"CHESTERFIELD COUNTY"	"BELGRADE"	7	569	633	1202	494	717	1211	485	723	1208
"VA"	2005	41509	51041	509	"CHESTERFIELD COUNTY"	"CRANBECK"	7	344	380	724	298	435	733	313	424	737
"VA"	2005	41510	51041	510	"CHESTERFIELD COUNTY"	"SYCAMORE"	7	733	1015	1748	584	1177	1761	609	1148	1757
"VA"	2005	41511	51041	511	"CHESTERFIELD COUNTY"	"BLACK HEATH"	7	539	706	1245	415	840	1255	438	813	1251
"VA"	2005	41513	51041	513	"CHESTERFIELD COUNTY"	"BEAUFONT"	7	207	125	332	182	152	334	183	153	336
"VA"	2005	41514	51041	514	"CHESTERFIELD COUNTY"	"WATKINS"	7	716	1037	1753	604	1149	1753	615	1140	1755
"VA"	2005	41515	51041	515	"CHESTERFIELD COUNTY"	"DAVIS"	7	776	386	1162	752	411	1163	735	430	1165
"VA"	2005	43101	51043	101	"CLARKE COUNTY"	"RUSSELL"	10	390	520	910	401	551	952	397	553	950
"VA"	2005	43201	51043	201	"CLARKE COUNTY"	"BERRYVILLE"	10	482	426	908	465	473	938	468	483	951
"VA"	2005	43301	51043	301	"CLARKE COUNTY"	"MILLWOOD"	10	332	288	620	332	318	650	331	321	652
"VA"	2005	43302	51043	302	"CLARKE COUNTY"	"PINE GROVE"	10	145	155	300	149	164	313	149	162	311
"VA"	2005	43401	51043	401	"CLARKE COUNTY"	"WHITE POST"	10	373	408	781	350	463	813	373	436	809
"VA"	2005	43501	51043	501	"CLARKE COUNTY"	"BUCKMARSH"	10	295	326	621	292	350	642	281	355	636
"VA"	2005	43502	51043	502	"CLARKE COUNTY"	"BLUE RIDGE"	10	104	114	218	100	126	226	103	123	226
"VA"	2005	45101	51045	101	"CRAIG COUNTY"	"COURT HOUSE"	9	137	194	331	135	192	327	146	183	329
"VA"	2005	45201	51045	201	"CRAIG COUNTY"	"AMMENDALE PRECINCT"	9	116	212	328	116	218	334	117	216	333
"VA"	2005	45202	51045	202	"CRAIG COUNTY"	"NORTH MOUNTAIN"	9	25	42	67	24	45	69	24	46	70
"VA"	2005	45301	51045	301	"CRAIG COUNTY"	"GIVENS & REYNOLDS STORE"	9	122	98	220	123	95	218	134	83	217
"VA"	2005	45302	51045	302	"CRAIG COUNTY"	"MCGUIRES STORE"	9	57	49	106	52	54	106	60	47	107
"VA"	2005	45303	51045	303	"CRAIG COUNTY"	"MARSHALLS STORE"	9	28	48	76	26	54	80	37	47	84
"VA"	2005	45401	51045	401	"CRAIG COUNTY"	"BARBOURS CREEK"	9	44	48	92	41	54	95	48	48	96
"VA"	2005	45402	51045	402	"CRAIG COUNTY"	"PAINT BANK"	9	17	20	37	17	22	39	21	19	40
"VA"	2005	45403	51045	403	"CRAIG COUNTY"	"CRAIG SPRINGS"	9	48	82	130	46	89	135	56	77	133
"VA"	2005	45499	51045	404	"CRAIG COUNTY"	"FORKS OF JOHNS CREEK"	9	32	21	53	29	23	52	37	17	54
"VA"	2005	45501	51045	501	"CRAIG COUNTY"	"CRAIG CITY"	9	128	161	289	122	166	288	151	140	291
"VA"	2005	47101	51047	101	"CULPEPER COUNTY"	"WEST FAIRFAX"	7	580	692	1272	542	724	1266	538	735	1273
"VA"	2005	47201	51047	201	"CULPEPER COUNTY"	"EAST FAIRFAX"	7	363	439	802	349	438	787	335	459	794
"VA"	2005	47302	51047	302	"CULPEPER COUNTY"	"EGGBORNSVILLE"	7	150	364	514	157	361	518	158	359	517
"VA"	2005	47303	51047	303	"CULPEPER COUNTY"	"CARDOVA"	7	205	338	543	195	347	542	180	361	541
"VA"	2005	47401	51047	401	"CULPEPER COUNTY"	"ELDORADO"	7	205	355	560	193	357	550	200	351	551
"VA"	2005	47402	51047	402	"CULPEPER COUNTY"	"BROWNS STORE"	7	433	655	1088	397	680	1077	389	685	1074
"VA"	2005	47501	51047	501	"CULPEPER COUNTY"	"JEFFERSONTON"	7	517	910	1427	487	940	1427	503	923	1426
"VA"	2005	47502	51047	502	"CULPEPER COUNTY"	"RIXEYVILLE"	7	144	260	404	140	258	398	125	271	396
"VA"	2005	47601	51047	601	"CULPEPER COUNTY"	"MITCHELLS"	7	83	118	201	82	117	199	83	117	200
"VA"	2005	47602	51047	602	"CULPEPER COUNTY"	"PEARL SAMPLE"	7	385	574	959	345	592	937	346	608	954
"VA"	2005	47702	51047	702	"CULPEPER COUNTY"	"BRANDY STATION"	7	277	484	761	253	509	762	258	505	763
"VA"	2005	47703	51047	703	"CULPEPER COUNTY"	"LIGNUM"	7	136	255	391	124	260	384	133	248	381
"VA"	2005	47704	51047	704	"CULPEPER COUNTY"	"RICHARDSVILLE"	7	78	134	212	71	140	211	74	137	211
"VA"	2005	49101	51049	101	"CUMBERLAND COUNTY"	"PRECINCT 1"	5	216	316	532	208	322	530	207	323	530
"VA"	2005	49201	51049	201	"CUMBERLAND COUNTY"	"PRECINCT 2"	5	225	320	545	206	324	530	203	332	535
"VA"	2005	49301	51049	301	"CUMBERLAND COUNTY"	"ELECTION DISTRICT 3 PRECINCT"	5	279	209	488	268	203	471	273	195	468
"VA"	2005	49401	51049	401	"CUMBERLAND COUNTY"	"PRECINCT 4"	5	209	276	485	187	299	486	197	295	492
"VA"	2005	49501	51049	501	"CUMBERLAND COUNTY"	"PRECINCT 5"	5	215	299	514	184	318	502	184	322	506
"VA"	2005	51101	51051	101	"DICKENSON COUNTY"	"SOUTH CLINTWOOD"	9	472	601	1073	502	529	1031	556	484	1040
"VA"	2005	51201	51051	201	"DICKENSON COUNTY"	"NORA"	9	161	187	348	154	164	318	176	147	323
"VA"	2005	51202	51051	202	"DICKENSON COUNTY"	"FRYING PAN"	9	58	84	142	65	72	137	67	69	136
"VA"	2005	51203	51051	203	"DICKENSON COUNTY"	"CLINCHCO"	9	217	141	358	224	101	325	236	105	341
"VA"	2005	51301	51051	301	"DICKENSON COUNTY"	"WEST DANTE"	9	39	114	153	39	99	138	48	90	138
"VA"	2005	51302	51051	302	"DICKENSON COUNTY"	"HERALD"	9	95	118	213	101	103	204	115	94	209
"VA"	2005	51303	51051	303	"DICKENSON COUNTY"	"RIDGE"	9	77	192	269	67	177	244	88	166	254
"VA"	2005	51304	51051	304	"DICKENSON COUNTY"	"LONGS FORK"	9	80	159	239	74	134	208	102	124	226
"VA"	2005	51401	51051	401	"DICKENSON COUNTY"	"COLLEY"	9	324	166	490	323	123	446	346	119	465
"VA"	2005	51402	51051	402	"DICKENSON COUNTY"	"HAYSI"	9	284	182	466	293	144	437	319	131	450
"VA"	2005	51501	51051	501	"DICKENSON COUNTY"	"TARPON"	9	148	93	241	143	81	224	156	76	232
"VA"	2005	51502	51051	502	"DICKENSON COUNTY"	"ARTRIP"	9	142	131	273	138	106	244	154	97	251
"VA"	2005	51503	51051	503	"DICKENSON COUNTY"	"NORTH CLINTWOOD"	9	154	285	439	154	253	407	184	229	413
"VA"	2005	53101	51053	101	"DINWIDDIE COUNTY"	"ROHOIC"	4	195	205	400	200	201	401	182	214	396
"VA"	2005	53102	51053	102	"DINWIDDIE COUNTY"	"WHITE OAK"	4	135	204	339	136	209	345	129	214	343
"VA"	2005	53103	51053	103	"DINWIDDIE COUNTY"	"CHURCH ROAD"	4	203	428	631	194	437	631	190	441	631
"VA"	2005	53201	51053	201	"DINWIDDIE COUNTY"	"EDGEHILL"	4	245	239	484	215	264	479	224	257	481
"VA"	2005	53202	51053	202	"DINWIDDIE COUNTY"	"CHESDIN"	4	340	410	750	317	443	760	330	427	757
"VA"	2005	53301	51053	301	"DINWIDDIE COUNTY"	"REAMS"	4	104	147	251	103	143	246	88	157	245
"VA"	2005	53302	51053	302	"DINWIDDIE COUNTY"	"NEW HOPE"	4	425	464	889	407	479	886	392	484	876
"VA"	2005	53401	51053	401	"DINWIDDIE COUNTY"	"DINWIDDIE"	4	435	306	741	409	322	731	409	323	732
"VA"	2005	53402	51053	402	"DINWIDDIE COUNTY"	"LITTLE ZION"	4	303	185	488	278	195	473	272	201	473
"VA"	2005	53403	51053	403	"DINWIDDIE COUNTY"	"CHERRY HILL"	4	183	92	275	157	105	262	162	94	256
"VA"	2005	53501	51053	501	"DINWIDDIE COUNTY"	"COURTHOUSE"	4	207	346	553	196	353	549	202	348	550
"VA"	2005	53502	51053	502	"DINWIDDIE COUNTY"	"MCKENNEY"	4	263	306	569	248	316	564	258	303	561
"VA"	2005	53503	51053	503	"DINWIDDIE COUNTY"	"ROCKY RUN"	4	130	191	321	128	194	322	120	195	315
"VA"	2005	57101	51057	101	"ESSEX COUNTY"	"GREATER TAPPAHANNOCK"	1	314	432	746	278	453	731	288	442	730
"VA"	2005	57201	51057	201	"ESSEX COUNTY"	"NORTH"	1	473	210	683	410	227	637	412	219	631
"VA"	2005	57301	51057	301	"ESSEX COUNTY"	"SOUTH"	1	339	420	759	289	447	736	293	438	731
"VA"	2005	57401	51057	401	"ESSEX COUNTY"	"CENTRAL"	1	374	471	845	318	502	820	333	495	828
"VA"	2005	59102	51059	102	"FAIRFAX COUNTY"	"BRISTOW"	11	463	304	767	456	307	763	435	331	766
"VA"	2005	59104	51059	104	"FAIRFAX COUNTY"	"CHAPEL"	11	712	467	1179	690	510	1200	664	530	1194
"VA"	2005	59105	51059	105	"FAIRFAX COUNTY"	"FAIRVIEW"	11	1121	762	1883	1111	772	1883	1024	848	1872
"VA"	2005	59106	51059	106	"FAIRFAX COUNTY"	"HERITAGE"	11	778	382	1160	771	383	1154	724	422	1146
"VA"	2005	59108	51059	108	"FAIRFAX COUNTY"	"KINGS PARK"	11	785	589	1374	789	601	1390	738	654	1392
"VA"	2005	59109	51059	109	"FAIRFAX COUNTY"	"OLDE CREEK"	11	684	498	1182	662	545	1207	629	580	1209
